,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit,0,1,2
2650,False,False,False,False,False,False,False,False,0,0,1
2651,True,False,False,False,False,False,False,False,0,0,1
2652,False,False,False,False,False,False,False,False,0,0,1
2653,False,False,False,False,False,False,False,False,0,0,1
2654,False,False,False,False,False,False,False,False,0,0,1
2655,False,False,False,False,False,False,False,False,0,0,1
2656,False,False,False,False,False,False,False,False,0,0,1
2657,False,False,False,False,False,False,False,False,0,0,1
2658,False,False,False,False,False,False,False,False,0,0,1
2659,False,False,False,False,False,False,False,False,0,0,1
2660,False,False,False,False,False,False,False,False,0,0,1
2661,False,False,False,False,False,False,False,False,0,0,1
2662,False,False,False,False,False,True,False,False,0,0,1
2663,True,False,False,False,False,True,False,False,0,0,1
2664,True,False,False,False,False,True,False,False,0,0,1
2665,True,False,False,False,False,False,False,False,0,0,1
2666,True,False,False,False,False,False,False,False,0,0,1
2667,False,False,False,False,False,False,False,False,0,0,1
2668,False,False,False,False,False,False,False,False,0,0,1
2669,False,False,False,False,False,False,False,False,0,0,1
2670,True,False,False,False,False,False,False,False,0,0,1
2671,True,False,False,False,False,False,False,False,0,0,1
2672,True,False,False,False,False,False,False,False,0,0,1
2673,False,False,False,False,False,False,False,False,0,0,1
2674,False,False,False,False,False,False,False,False,0,0,1
2675,False,False,False,False,False,False,False,False,0,0,1
2676,False,False,False,False,False,False,False,False,0,0,1
2677,False,False,False,False,False,False,False,False,0,0,1
2678,False,False,False,False,False,False,False,False,0,0,1
2679,False,False,False,False,False,False,False,False,0,0,1
2680,False,False,False,False,False,False,False,False,0,0,1
2681,False,False,False,False,False,False,False,False,0,0,1
2682,False,False,False,False,False,True,False,False,0,0,1
2683,False,False,False,False,False,True,False,False,0,0,1
2684,False,False,False,False,False,True,False,False,0,0,1
2685,False,False,False,False,False,True,False,False,0,0,1
2686,False,False,False,False,False,True,False,False,0,0,1
2687,False,False,True,False,False,False,False,False,0,0,1
2688,True,False,True,False,False,False,False,False,0,0,1
2689,True,False,True,False,False,True,False,False,0,0,1
2690,True,False,True,False,False,False,False,False,0,0,1
2691,True,False,True,False,False,False,False,False,0,0,1
2692,True,False,True,False,False,False,False,False,0,0,1
2693,True,False,True,False,False,False,False,False,0,0,1
2694,True,False,True,False,False,False,True,False,0,0,1
2695,True,False,True,False,False,False,True,False,0,0,1
2696,True,False,True,False,False,False,True,False,0,0,1
2697,True,False,True,False,False,False,True,False,0,0,1
2698,True,False,True,False,False,False,True,False,0,0,1
2699,True,False,True,False,False,False,True,False,0,0,1
2700,True,False,True,False,False,False,True,False,0,0,1
2701,True,False,True,False,False,False,True,False,0,0,1
2702,True,False,True,False,False,False,True,False,0,0,1
2703,False,False,True,False,False,False,True,False,0,0,1
2704,False,False,True,False,False,False,True,False,0,0,1
2705,True,False,True,False,False,False,True,False,0,0,1
2706,False,False,True,False,False,False,True,False,0,0,1
2707,False,False,True,False,False,False,True,False,0,0,1
2708,False,False,True,False,False,False,True,False,0,0,1
2709,False,False,True,False,False,False,True,False,0,0,1
2710,False,False,True,False,False,False,True,False,0,0,1
2711,False,False,True,False,False,False,True,False,0,0,1
2712,False,False,True,False,False,False,True,False,0,0,1
2713,False,False,True,False,False,True,True,False,0,0,1
2714,False,False,True,False,False,False,True,False,0,0,1
2715,False,False,True,False,False,False,True,False,0,0,1
2716,False,False,True,False,False,False,True,False,0,0,1
2717,False,False,True,False,False,False,True,False,0,0,1
2718,False,False,True,False,False,True,True,False,0,0,1
2719,False,False,True,False,False,True,True,False,0,0,1
2720,True,False,True,False,False,False,True,False,0,0,1
2721,False,False,True,False,False,False,True,False,0,0,1
2722,False,False,True,False,False,False,True,False,0,0,1
2723,False,False,True,False,False,False,True,False,0,0,1
2724,False,False,True,False,False,False,True,False,0,0,1
2725,False,False,False,False,False,False,True,False,0,0,1
2726,False,False,False,False,False,False,True,False,0,0,1
2727,False,False,False,False,False,False,True,False,0,0,1
2728,False,False,True,False,False,False,True,False,0,0,1
2729,True,False,True,False,False,False,True,False,0,0,1
2730,False,False,True,False,False,False,True,False,0,0,1
2731,False,False,True,False,False,False,True,False,0,0,1
2732,False,False,True,False,False,False,True,False,0,0,1
2733,False,False,False,False,False,False,True,False,0,0,1
2734,False,False,False,False,False,False,True,True,0,1,0
2735,False,False,False,False,True,False,True,True,0,1,0
2736,False,False,False,False,False,False,True,True,0,1,0
2737,False,False,False,False,False,False,True,False,0,0,1
2738,False,False,False,False,False,False,True,False,0,0,1
2739,False,False,False,False,False,False,True,False,0,0,1
2740,False,False,False,False,False,False,True,False,0,0,1
2741,False,False,False,False,False,True,True,False,0,0,1
2742,False,False,False,False,False,False,True,False,0,0,1
2743,False,False,False,False,False,False,True,False,0,0,1
2744,False,False,False,False,False,False,True,False,0,0,1
2745,False,False,False,False,False,False,True,False,0,0,1
2746,False,False,False,False,False,False,True,False,0,0,1
2747,False,False,False,False,False,False,True,False,0,0,1
2748,True,False,False,False,False,False,True,False,0,0,1
2749,True,False,False,False,False,False,True,False,0,0,1
2750,True,False,False,False,False,False,True,False,0,0,1
2751,False,False,False,False,False,False,True,False,0,0,1
2752,False,False,False,False,False,False,True,False,0,0,1
2753,False,False,False,False,False,False,True,False,0,0,1
2754,False,False,False,False,False,False,True,False,0,0,1
2755,False,False,False,False,False,False,True,False,0,0,1
2756,False,False,False,False,False,False,True,False,0,0,1
2757,False,False,False,False,False,False,True,False,0,0,1
2758,False,False,False,False,False,True,True,False,0,0,1
2759,False,False,False,False,False,True,True,False,0,0,1
2760,False,False,False,False,False,True,True,False,0,0,1
2761,False,False,True,False,False,False,True,False,0,0,1
2762,False,False,True,False,False,False,True,False,0,0,1
2763,False,False,False,False,False,False,True,False,0,0,1
2764,False,False,False,False,False,False,True,False,0,0,1
2765,False,False,False,False,False,False,True,False,0,0,1
2766,False,False,False,False,False,False,True,False,0,0,1
2767,False,False,False,False,False,False,True,False,0,0,1
2768,True,False,False,False,False,False,True,False,0,0,1
2769,True,False,False,False,False,False,True,False,0,0,1
2770,False,False,False,False,False,False,True,False,0,0,1
2771,False,False,False,False,False,False,True,False,0,0,1
2772,False,False,False,False,False,False,True,False,0,0,1
2773,False,False,False,False,False,False,True,False,0,0,1
2774,False,False,False,False,False,False,True,False,0,0,1
2775,False,False,False,False,False,False,True,False,0,0,1
2776,False,False,False,False,False,False,True,False,0,0,1
2777,True,False,True,False,False,True,True,False,0,0,1
2778,False,False,False,False,False,False,True,False,0,0,1
2779,False,False,False,False,False,False,True,False,0,0,1
2780,False,False,False,False,True,False,True,True,0,1,0
2781,False,False,False,False,True,False,True,True,0,1,0
2782,False,False,False,False,False,False,True,True,0,1,0
2783,False,True,False,False,False,False,True,True,0,1,0
2784,False,False,False,False,False,False,True,False,0,0,1
2785,False,False,False,False,True,False,True,True,0,1,0
2786,False,False,False,False,True,False,True,True,0,1,0
2787,False,False,False,False,False,False,True,True,0,1,0
2788,False,False,False,False,False,False,True,True,0,1,0
2789,False,False,False,False,False,False,True,True,0,1,0
2790,False,False,False,False,False,False,True,False,0,0,1
2791,False,False,False,False,False,False,True,False,0,0,1
2792,False,False,False,False,False,False,True,False,0,0,1
2793,False,False,False,False,False,False,True,False,0,0,1
2794,False,False,False,False,False,False,True,False,0,0,1
2795,False,False,False,False,False,False,True,False,0,0,1
2796,False,False,False,False,False,False,True,False,0,0,1
2797,False,False,False,False,False,False,True,False,0,0,1
2798,False,False,False,False,False,False,True,False,0,0,1
2799,True,False,False,False,False,False,True,False,0,0,1
2800,True,False,False,False,False,False,True,False,0,0,1
2801,False,False,False,False,False,False,True,False,0,0,1
2802,False,False,False,False,False,False,True,True,0,1,0
2803,False,False,False,False,False,False,True,True,0,1,0
2804,False,False,False,False,False,False,True,True,0,1,0
2805,False,False,False,False,False,False,True,True,0,1,0
2806,False,True,False,False,False,False,True,True,0,1,0
2807,False,True,False,False,False,False,True,True,0,1,0
2808,False,True,False,False,False,False,True,True,0,1,0
2809,False,True,False,False,False,False,True,True,0,1,0
2810,False,True,False,False,False,False,True,True,0,1,0
2811,False,True,False,False,False,False,True,True,0,1,0
2812,False,True,False,False,False,False,True,True,0,1,0
2813,False,True,False,False,False,False,True,True,0,1,0
2814,False,True,False,False,False,False,True,True,0,1,0
2815,False,True,False,False,False,False,True,True,0,1,0
2816,False,True,False,False,False,False,True,True,0,1,0
2817,False,True,False,False,False,False,True,True,0,1,0
2818,False,True,False,True,False,False,True,True,0,1,0
2819,False,True,False,True,False,False,True,False,0,0,1
2820,False,False,False,True,False,False,True,False,0,0,1
2821,False,False,False,True,False,False,True,False,0,0,1
2822,False,False,False,True,False,False,True,False,0,0,1
2823,False,False,False,False,False,False,True,False,0,0,1
2824,False,False,False,False,False,False,True,False,0,0,1
2825,False,False,False,False,False,False,True,False,0,0,1
2826,False,False,False,False,False,False,True,False,0,0,1
2827,False,False,False,False,False,True,True,False,0,0,1
2828,False,False,False,False,False,True,True,False,0,0,1
2829,True,False,False,False,False,False,True,False,0,0,1
2830,True,False,False,False,False,True,True,False,0,0,1
2831,True,False,False,False,False,False,True,False,0,0,1
2832,True,False,False,False,False,False,True,False,0,0,1
2833,True,False,False,False,False,False,True,False,0,0,1
2834,True,False,False,False,False,False,True,False,0,0,1
2835,True,False,False,False,False,False,True,False,0,0,1
2836,True,False,False,False,False,False,True,False,0,0,1
2837,False,False,False,False,False,False,True,False,0,0,1
2838,False,False,False,False,False,False,True,False,0,0,1
2839,False,False,False,False,False,False,True,False,0,0,1
2840,False,False,False,False,False,False,True,False,0,0,1
2841,False,False,False,False,False,False,True,False,0,0,1
2842,False,False,False,False,False,False,True,False,0,0,1
2843,False,False,False,False,False,False,True,False,0,0,1
2844,False,False,False,False,False,False,True,False,0,0,1
2845,False,False,False,False,False,False,True,False,0,0,1
2846,False,False,False,False,False,True,True,False,0,0,1
2847,False,False,False,False,False,True,True,False,0,0,1
2848,False,False,True,False,False,True,True,False,0,0,1
2849,True,False,True,False,False,True,True,False,0,0,1
2850,True,False,True,False,False,False,True,False,0,0,1
2851,True,False,True,False,False,False,True,False,0,0,1
2852,False,False,True,False,False,False,True,False,0,0,1
2853,True,False,True,False,False,False,True,False,0,0,1
2854,True,False,True,False,False,False,True,False,0,0,1
2855,True,False,True,False,False,False,True,False,0,0,1
2856,True,False,True,False,False,False,True,False,0,0,1
2857,True,False,True,False,False,False,True,False,0,0,1
2858,False,False,True,False,False,False,True,False,0,0,1
2859,False,False,True,False,False,False,True,False,0,0,1
2860,False,False,False,False,False,False,True,False,0,0,1
2861,False,False,False,False,False,False,True,False,0,0,1
2862,False,False,False,False,False,False,True,False,0,0,1
2863,False,False,False,False,False,False,True,False,0,0,1
2864,False,False,False,False,False,False,True,False,0,0,1
2865,False,False,False,False,False,False,True,False,0,0,1
2866,False,False,False,False,False,False,True,True,0,1,0
2867,False,False,False,False,False,False,True,False,0,0,1
2868,False,False,False,False,False,False,True,False,0,0,1
2869,False,False,False,False,False,False,True,False,0,0,1
2870,False,False,False,False,False,False,True,False,0,0,1
2871,False,False,False,False,False,False,True,False,0,0,1
2872,False,False,False,False,False,False,True,False,0,0,1
2873,False,False,False,False,True,False,True,True,0,1,0
2874,False,False,False,False,False,False,True,False,0,0,1
2875,False,False,False,False,False,False,True,False,0,0,1
2876,False,False,False,False,False,False,True,False,0,0,1
2877,False,False,False,False,False,False,True,False,0,0,1
2878,False,False,False,False,False,False,True,False,0,0,1
2879,False,False,False,False,False,False,True,False,0,0,1
2880,False,False,False,False,False,False,True,False,0,0,1
2881,False,False,False,False,False,False,True,True,0,1,0
2882,False,False,False,False,False,False,True,False,0,0,1
2883,False,False,False,False,False,False,True,False,0,0,1
2884,False,False,False,False,False,False,True,False,0,0,1
2885,False,False,False,False,False,False,True,False,0,0,1
2886,False,False,False,False,False,False,True,False,0,0,1
2887,False,False,False,False,False,False,True,False,0,0,1
2888,False,False,False,False,False,True,True,False,0,0,1
2889,False,False,False,False,False,True,True,False,0,0,1
2890,False,False,False,False,False,True,True,False,0,0,1
2891,True,False,False,False,False,False,True,False,0,0,1
2892,True,False,False,False,False,True,True,False,0,0,1
2893,True,False,False,False,False,True,True,False,0,0,1
2894,True,False,True,False,False,False,True,False,0,0,1
2895,True,False,True,False,False,False,True,False,0,0,1
2896,True,False,True,False,False,False,True,False,0,0,1
2897,True,False,True,False,False,False,True,False,0,0,1
2898,True,False,True,False,False,False,True,False,0,0,1
2899,True,False,True,False,False,False,True,False,0,0,1
2900,True,False,True,False,False,False,True,False,0,0,1
2901,True,False,True,False,False,False,True,False,0,0,1
2902,False,False,True,False,False,False,True,False,0,0,1
2903,True,False,True,False,False,False,True,False,0,0,1
2904,False,False,True,False,False,False,True,False,0,0,1
2905,False,False,True,False,False,False,True,False,0,0,1
2906,False,False,True,False,False,False,True,False,0,0,1
2907,False,False,False,False,False,False,True,False,0,0,1
2908,False,False,False,False,False,False,True,False,0,0,1
2909,False,False,False,False,False,True,True,False,0,0,1
2910,False,False,True,False,False,True,True,False,0,0,1
2911,False,False,True,False,False,False,True,False,0,0,1
2912,False,False,True,False,False,False,True,False,0,0,1
2913,False,False,False,False,False,False,True,False,0,0,1
2914,False,False,False,False,False,False,True,False,0,0,1
2915,False,False,False,False,True,False,True,True,0,1,0
2916,False,False,False,False,False,False,True,True,0,1,0
2917,False,True,False,False,True,False,True,True,0,1,0
2918,False,False,False,False,False,False,True,False,0,0,1
2919,False,False,False,False,True,False,True,True,0,1,0
2920,False,False,False,False,False,False,True,True,0,1,0
2921,False,False,False,False,False,False,True,False,0,0,1
2922,False,False,False,False,False,False,True,False,0,0,1
2923,False,False,False,False,False,False,True,True,0,1,0
2924,False,False,False,False,False,False,True,True,0,1,0
2925,False,True,False,False,True,False,True,True,0,1,0
2926,False,True,False,False,True,False,True,True,0,1,0
2927,False,True,False,False,False,False,True,True,0,1,0
2928,False,False,False,False,False,False,True,False,0,0,1
2929,False,False,False,False,False,False,True,False,0,0,1
2930,False,False,False,False,False,False,True,False,0,0,1
2931,False,False,False,False,False,False,True,False,0,0,1
2932,False,False,False,False,False,False,True,False,0,0,1
2933,False,False,False,False,False,False,True,False,0,0,1
2934,False,False,False,False,False,False,True,False,0,0,1
2935,False,False,False,False,False,False,True,False,0,0,1
2936,False,False,False,False,False,False,True,False,0,0,1
2937,False,False,False,False,False,False,True,False,0,0,1
2938,False,False,False,False,False,False,True,False,0,0,1
2939,True,False,False,False,False,False,True,False,0,0,1
2940,True,False,False,False,False,False,True,False,0,0,1
2941,True,False,False,False,False,False,True,False,0,0,1
2942,True,False,False,False,False,False,True,False,0,0,1
2943,True,False,False,False,False,False,True,False,0,0,1
2944,True,False,False,False,False,False,True,False,0,0,1
2945,True,False,False,False,False,False,True,False,0,0,1
2946,True,False,False,False,False,False,True,False,0,0,1
2947,False,False,False,False,False,False,True,False,0,0,1
2948,False,False,False,False,False,False,True,False,0,0,1
2949,False,False,False,False,False,False,True,False,0,0,1
2950,False,False,False,False,False,False,True,False,0,0,1
2951,False,False,False,False,False,False,True,False,0,0,1
2952,False,False,False,False,False,False,True,False,0,0,1
2953,False,False,False,False,False,False,True,False,0,0,1
2954,False,False,False,False,False,False,True,False,0,0,1
2955,False,False,False,False,False,False,True,False,0,0,1
2956,False,False,False,False,False,False,True,True,0,1,0
2957,False,False,False,False,False,False,True,False,0,0,1
2958,False,False,False,False,False,False,True,False,0,0,1
2959,False,False,False,False,False,False,True,False,0,0,1
2960,False,False,False,False,False,False,True,False,0,0,1
2961,False,False,False,False,False,False,True,False,0,0,1
2962,False,False,False,False,False,False,True,False,0,0,1
2963,False,False,False,False,False,False,True,False,0,0,1
2964,False,False,False,False,False,False,True,False,0,0,1
2965,False,False,False,False,False,True,True,False,0,0,1
2966,False,False,False,False,False,False,True,False,0,0,1
2967,False,False,False,False,False,False,True,False,0,0,1
2968,False,False,False,False,False,False,True,False,0,0,1
2969,False,False,False,False,False,False,True,False,0,0,1
2970,False,False,False,False,False,False,True,False,0,0,1
2971,True,False,False,False,False,False,True,False,0,0,1
2972,False,False,False,False,False,False,True,False,0,0,1
2973,False,False,False,False,True,False,True,True,0,1,0
2974,False,False,False,False,False,False,True,True,0,1,0
2975,False,False,False,False,False,False,True,False,0,0,1
2976,False,False,False,False,False,False,True,True,0,1,0
2977,False,False,False,False,False,False,True,True,0,1,0
2978,False,False,False,False,False,False,True,True,0,1,0
2979,False,False,False,False,False,False,True,False,0,0,1
2980,False,False,False,False,False,False,True,False,0,0,1
2981,False,False,False,False,False,False,True,False,0,0,1
2982,False,False,False,False,False,False,True,False,0,0,1
2983,False,False,False,False,False,False,True,True,0,1,0
2984,False,False,False,False,False,False,True,True,0,1,0
2985,False,False,False,False,False,False,True,False,0,0,1
2986,False,False,False,False,False,False,True,False,0,0,1
2987,False,False,False,False,False,False,True,False,0,0,1
2988,False,False,False,False,False,False,True,False,0,0,1
2989,False,False,False,False,False,False,True,False,0,0,1
2990,False,False,False,False,False,False,True,True,0,1,0
2991,False,True,False,False,True,False,True,True,0,1,0
2992,False,True,False,False,False,False,True,True,0,1,0
2993,False,True,False,False,True,False,True,True,0,1,0
2994,False,True,False,False,True,False,True,True,0,1,0
2995,False,False,False,False,False,False,True,True,0,1,0
2996,False,False,False,False,False,False,True,True,0,1,0
2997,False,False,False,False,False,False,True,True,0,1,0
2998,False,False,False,False,False,False,True,False,0,0,1
2999,False,False,False,False,False,False,True,True,0,1,0
3000,False,False,False,False,False,False,True,False,0,0,1
3001,False,False,False,False,False,False,True,True,0,1,0
3002,False,False,False,False,False,False,True,False,0,0,1
3003,False,False,False,False,False,False,True,False,0,0,1
3004,False,False,False,False,False,False,True,False,0,0,1
3005,False,False,False,False,False,False,True,False,0,0,1
3006,False,False,False,False,False,False,True,False,0,0,1
3007,False,False,False,False,False,False,True,False,0,0,1
3008,False,False,False,False,False,False,True,False,0,0,1
3009,False,False,False,False,False,False,True,False,0,0,1
3010,False,False,False,False,False,False,True,True,0,1,0
3011,False,False,False,False,False,False,True,False,0,0,1
3012,False,True,False,True,False,False,True,True,0,1,0
3013,False,False,False,True,False,False,True,False,0,0,1
3014,False,False,False,True,False,False,True,True,0,1,0
3015,False,False,False,True,False,False,True,True,0,1,0
3016,False,True,False,True,False,False,True,True,0,1,0
3017,False,True,False,True,False,False,False,True,0,0,1
3018,False,True,False,True,False,False,False,True,0,0,1
3019,False,False,False,True,False,False,False,False,0,0,1
3020,False,False,False,False,False,False,False,False,0,0,1
3021,False,False,False,False,False,False,False,False,0,0,1
3022,False,False,False,False,False,False,False,False,0,0,1
3023,False,False,False,False,False,False,False,False,0,0,1
3024,False,False,False,False,False,False,False,False,0,0,1
3025,False,False,False,False,False,False,False,False,0,0,1
3026,False,False,False,False,False,False,False,False,0,0,1
3027,False,False,False,False,False,False,False,False,0,0,1
3028,False,False,False,False,False,False,False,False,0,0,1
3029,False,False,False,False,False,True,False,False,0,0,1
3030,True,False,False,False,False,True,False,False,0,0,1
3031,False,False,False,False,False,False,False,False,0,0,1
3032,False,False,False,False,False,False,False,False,0,0,1
3033,False,False,False,False,False,False,False,False,0,0,1
3034,False,False,False,False,False,False,False,False,0,0,1
3035,False,False,False,False,False,False,False,False,0,0,1
3036,False,False,False,False,False,False,False,False,0,0,1
3037,False,False,False,False,False,False,False,False,0,0,1
3038,False,False,False,False,False,False,False,False,0,0,1
3039,False,False,False,False,False,False,False,False,0,0,1
3040,False,False,False,False,False,False,False,False,0,0,1
3041,False,False,False,False,False,False,False,False,0,0,1
3042,False,False,False,False,False,False,False,False,0,0,1
3043,False,False,False,False,False,False,False,False,0,0,1
3044,False,False,False,False,False,False,False,False,0,0,1
3045,False,False,False,False,False,False,False,False,0,0,1
3046,False,False,False,False,False,False,False,False,0,0,1
3047,False,False,False,False,False,False,False,False,0,0,1
3048,False,False,False,False,False,False,False,False,0,0,1
3049,False,False,False,False,False,False,False,False,0,0,1
3050,False,False,False,False,False,False,False,False,0,0,1
3051,False,False,False,False,False,False,False,False,0,0,1
3052,False,False,False,False,False,False,False,False,0,0,1
3053,False,False,False,False,False,False,False,False,0,0,1
3054,False,False,False,False,False,False,False,False,0,0,1
3055,False,False,False,False,False,False,False,False,0,0,1
3056,False,False,False,False,False,False,False,True,0,0,1
3057,False,False,False,False,False,False,False,False,0,0,1
3058,False,False,False,False,False,False,False,False,0,0,1
3059,False,False,False,False,False,False,False,False,0,0,1
3060,False,False,False,False,False,False,False,False,0,0,1
3061,False,False,False,False,False,False,False,False,0,0,1
3062,False,False,False,False,False,False,False,False,0,0,1
3063,False,False,False,False,False,False,False,False,0,0,1
3064,False,False,False,False,False,False,False,False,0,0,1
3065,False,False,False,False,False,False,False,False,0,0,1
3066,False,False,False,False,False,False,False,False,0,0,1
3067,False,False,False,False,False,False,False,False,0,0,1
3068,False,False,False,False,False,False,False,False,0,0,1
3069,False,False,False,False,False,False,False,False,0,0,1
3070,False,False,False,False,False,False,False,False,0,0,1
3071,False,False,False,False,False,False,False,False,0,0,1
3072,True,False,False,False,False,True,False,False,0,0,1
3073,True,False,False,False,False,True,False,False,0,0,1
3074,True,False,False,False,False,False,False,False,0,0,1
3075,True,False,False,False,False,True,False,False,0,0,1
3076,True,False,False,False,False,True,False,False,0,0,1
3077,True,False,False,False,False,True,False,False,0,0,1
3078,False,False,True,False,False,False,False,False,0,0,1
3079,True,False,True,False,False,False,False,False,0,0,1
3080,True,False,True,False,False,False,False,False,0,0,1
3081,False,False,True,False,False,False,False,False,0,0,1
3082,True,False,True,False,False,False,False,False,0,0,1
3083,False,False,False,False,False,False,False,False,0,0,1
3084,False,False,False,False,False,False,False,False,0,0,1
3085,False,False,False,False,False,False,False,True,0,0,1
3086,False,False,False,False,False,False,False,True,0,0,1
3087,False,False,False,False,False,False,False,True,0,0,1
3088,False,False,False,False,False,False,False,True,0,0,1
3089,False,False,False,False,False,False,False,True,0,0,1
3090,False,True,False,False,False,False,False,True,0,0,1
3091,False,True,False,False,False,False,False,True,0,0,1
3092,False,False,False,False,False,False,False,True,0,0,1
3093,False,False,False,False,False,False,False,True,0,0,1
3094,False,False,False,False,False,False,False,False,0,0,1
3095,False,False,False,False,False,False,False,False,0,0,1
3096,False,False,False,False,False,False,False,False,0,0,1
3097,False,False,False,False,False,False,False,False,0,0,1
3098,False,False,False,False,False,False,False,False,0,0,1
3099,True,False,False,False,False,True,False,False,0,0,1
3100,True,False,True,False,False,True,False,False,0,0,1
3101,True,False,True,False,False,True,False,False,0,0,1
3102,True,False,True,False,False,False,False,False,0,0,1
3103,True,False,True,False,False,False,False,False,0,0,1
3104,True,False,True,False,False,False,False,False,0,0,1
3105,True,False,True,False,False,False,False,False,0,0,1
3106,True,False,True,False,False,False,False,False,0,0,1
3107,True,False,True,False,False,False,False,False,0,0,1
3108,True,False,True,False,False,False,False,False,0,0,1
3109,True,False,True,False,False,False,False,False,0,0,1
3110,True,False,True,False,False,False,False,False,0,0,1
3111,True,False,True,False,False,False,False,False,0,0,1
3112,True,False,True,False,False,False,True,False,0,0,1
3113,False,False,True,False,False,False,True,False,0,0,1
3114,False,True,True,False,False,False,True,True,0,0,1
3115,False,False,False,False,False,False,True,False,0,0,1
3116,False,False,False,False,False,False,True,False,0,0,1
3117,False,False,False,False,False,False,True,False,0,0,1
3118,False,False,False,False,False,False,True,False,0,0,1
3119,False,False,False,False,False,False,True,False,0,0,1
3120,False,False,False,False,False,False,True,False,0,0,1
3121,False,False,False,False,False,False,True,True,0,1,0
3122,False,False,False,False,False,False,True,False,0,0,1
3123,False,True,False,False,False,False,True,True,0,1,0
3124,False,False,False,False,False,False,True,False,0,0,1
3125,False,False,False,False,False,False,True,False,0,0,1
3126,False,False,False,False,False,False,True,False,0,0,1
3127,False,False,False,False,False,False,True,False,0,0,1
3128,False,False,False,False,False,False,True,False,0,0,1
3129,False,False,False,False,False,False,True,False,0,0,1
3130,False,False,False,False,False,False,True,False,0,0,1
3131,False,False,False,False,False,False,True,False,0,0,1
3132,False,False,False,False,False,False,True,False,0,0,1
3133,False,False,False,False,False,False,True,False,0,0,1
3134,False,False,False,False,False,True,True,False,0,0,1
3135,True,False,False,False,False,True,True,False,0,0,1
3136,False,False,False,False,False,False,True,False,0,0,1
3137,True,False,False,False,False,False,True,False,0,0,1
3138,False,False,False,False,False,False,True,False,0,0,1
3139,False,False,False,False,False,False,True,False,0,0,1
3140,False,False,False,False,False,False,True,False,0,0,1
3141,False,False,False,False,False,False,True,False,0,0,1
3142,False,False,False,False,False,False,True,False,0,0,1
3143,False,False,False,False,False,True,True,False,0,0,1
3144,False,False,False,False,False,False,True,False,0,0,1
3145,True,False,False,False,False,False,True,False,0,0,1
3146,False,False,False,False,False,False,True,False,0,0,1
3147,False,False,False,False,False,False,True,False,0,0,1
3148,False,False,False,False,False,False,True,False,0,0,1
3149,False,False,False,False,False,False,True,False,0,0,1
3150,False,False,False,False,False,False,True,False,0,0,1
3151,False,False,False,False,False,False,True,True,0,1,0
3152,False,False,False,False,False,False,True,False,0,0,1
3153,False,False,False,False,False,False,True,False,0,0,1
3154,False,False,False,False,False,False,True,False,0,0,1
3155,False,False,False,False,False,False,True,False,0,0,1
3156,False,False,False,False,False,False,True,False,0,0,1
3157,False,False,False,False,False,False,True,False,0,0,1
3158,False,False,False,False,False,False,True,False,0,0,1
3159,False,False,False,False,False,False,True,False,0,0,1
3160,False,False,False,False,False,False,True,False,0,0,1
3161,False,False,False,False,False,False,True,False,0,0,1
3162,False,False,False,False,False,True,True,False,0,0,1
3163,False,False,False,False,False,False,True,False,0,0,1
3164,False,False,False,False,False,False,True,False,0,0,1
3165,False,False,False,False,False,False,True,False,0,0,1
3166,False,False,False,False,False,False,True,False,0,0,1
3167,False,False,False,False,False,False,True,False,0,0,1
3168,False,False,False,False,False,False,True,False,0,0,1
3169,False,False,False,False,False,False,True,False,0,0,1
3170,False,False,False,False,False,False,True,False,0,0,1
3171,False,False,False,False,False,False,True,False,0,0,1
3172,False,False,False,False,False,False,True,False,0,0,1
3173,False,False,False,False,False,False,True,False,0,0,1
3174,True,False,False,False,False,False,True,False,0,0,1
3175,True,False,False,False,False,False,True,False,0,0,1
3176,False,False,False,False,False,False,True,False,0,0,1
3177,False,False,False,False,False,False,True,False,0,0,1
3178,False,False,False,False,False,False,True,False,0,0,1
3179,False,False,False,False,False,False,True,False,0,0,1
3180,True,False,False,False,False,False,True,False,0,0,1
3181,False,False,False,False,False,False,True,False,0,0,1
3182,True,False,False,False,False,True,True,False,0,0,1
3183,False,False,True,False,False,False,True,False,0,0,1
3184,True,False,True,False,False,False,True,False,0,0,1
3185,True,False,True,False,False,False,True,False,0,0,1
3186,True,False,True,False,False,False,True,False,0,0,1
3187,True,False,True,False,False,False,True,False,0,0,1
3188,True,False,True,False,False,False,True,False,0,0,1
3189,False,False,True,False,False,False,True,False,0,0,1
3190,False,False,True,False,False,False,True,False,0,0,1
3191,True,False,True,False,False,True,True,False,0,0,1
3192,True,False,True,False,False,False,True,False,0,0,1
3193,True,False,True,False,False,False,True,False,0,0,1
3194,False,False,True,False,False,False,True,False,0,0,1
3195,True,False,True,False,False,False,True,False,0,0,1
3196,True,False,True,False,False,False,True,False,0,0,1
3197,True,False,True,False,False,False,True,False,0,0,1
3198,False,False,True,False,False,False,True,False,0,0,1
3199,True,False,True,False,False,False,True,False,0,0,1
3200,True,False,True,False,False,False,True,False,0,0,1
3201,False,False,True,False,False,False,True,False,0,0,1
3202,False,False,True,False,False,False,True,False,0,0,1
3203,False,False,True,False,False,False,True,False,0,0,1
3204,False,False,False,False,False,False,True,False,0,0,1
3205,False,False,False,False,False,False,True,False,0,0,1
3206,False,False,False,False,False,False,True,False,0,0,1
